teknik,kesehatan,ekonomi,hukum,title
0,0,1,0,mapping acromegaly quality life questionnaire ed5d5l index score among patients acromegaly
0,0,1,0,internationalization central eastern europe systematic literature review
0,0,1,0,assessing effectiveness covid19 financial product innovations supporting financially distressed firms households uae
0,0,1,0,the microfoundations industrial diversification foreign acquisitions multifaceted role ceo experience
0,0,1,0,rara avis latin american populism 21st century
0,0,1,0,environmental performance evaluation statelevel dea analysis
0,0,1,0,the impact gross domestic product financing investment efficiency chinas commercial banks
0,0,1,0,economic benefits livestock management ghana
0,0,1,0,the effect withincountry inequality international trade investment agreements
0,0,1,0,targeting inflation targeting influence interest groups
0,0,1,0,the translational lag narrative policy discourse united states european union comparative study
0,0,1,0,tweedie double glm loss triangles dependence within across business lines
0,0,1,0,assessment municipal solid waste management system lae city papua new guinea context sustainable development
0,0,1,0,forging new alliance economics engineering
0,0,1,0,simple rules complex regulatory world case financial regulation
0,0,1,0,does scientific productivity stimulate intensified technology exports developing economies
0,0,1,0,investigating impact energy consumption nitrogen fertilizer nox emissions china based environmental kuznets curve
0,0,1,0,econometric analysis impact urban population size carbon dioxide co2 emissions china
0,0,1,0,measuring livelihood sustainability pca indian sundarban
0,0,1,0,determining suitability level urban markets urban planning design criteria case bilecik turkey
0,0,1,0,economies scope artists incubator projects
0,0,1,0,the dynamic impacts co2 emissions different sources pakistans economic progress roadmap sustainable development
0,0,1,0,correction supply chain fragmentation global trade elasticity new accounting framework imf economic review 2021 69 4 656680 101057s41308021001348
0,0,1,0,does pay switch free grazing stall feeding impact stall feeding practice household welfare tigrai ethiopia
0,0,1,0,drivers greenhouse gas emissions asean  6 countries new look
0,0,1,0,predictors global carbon dioxide emissions stringent environmental policies matter
0,0,1,0,shortterm impacts air pollutants three megacities india covid19 lockdown
0,0,1,0,perlmutter revisited revealing anomic mindset
0,0,1,0,technoenvironeconomical analysis floating pvonground pvgrid extension systems electrification remote area india
0,0,1,0,roads growth brazilian way
0,0,1,0,environmental protection economic efficiency lowcarbon pilot cities china
0,0,1,0,assessing challenges threats balanced subsoil use
0,0,1,0,sustainability policy practice nature appropriate mentor
0,0,1,0,the association economic cultural capital neet rate differential geographical temporal patterns
0,0,1,0,preventing crash stock market role economic policy uncertainty covid19
0,0,1,0,exploring notion collaborative consumption emerging market use netnography
0,0,1,0,economic viability solar energy export middle east north africa europe south asia
0,0,1,0,evaluation urban transportenvironment sustainable indicators oddeven scheme india
0,0,1,0,assessing nature seasonal meteorological change peoples dependency wetland case study bhagirathihooghly floodplain system
0,0,1,0,flocking crowd cultural entrepreneur mobility guided homophily market size amenities
0,0,1,0,loving local beans challenge valorizing local food the thai highlands
0,0,1,0,rent seeking madness political economy mental asylums united states 1870 1910
0,0,1,0,assessing potential rooftop rainwater harvesting physio socioeconomic impacts rawal watershed islamabad pakistan
0,0,1,0,democracy climate climate democracy evolution quadruple quintuple helix innovation systems
0,0,1,0,economic analysis waste electrical electronic equipment management study involving recycling cooperatives brazil
0,0,1,0,hollywood survival strategies postcovid 19 era
0,0,1,0,causal uncertainty capital markets robust noisyor framework portfolio management
0,0,1,0,large current account deficits neglected vulnerabilities
0,0,1,0,the nature fair trade exchanges outcomes producer voices vietnam india
0,0,1,0,changes net anthropogenic nitrogen input watershed region zhanjiang bay south china 1978 2018
0,0,1,0,spatial characteristic environmental protection businesses study ashare listed environmental companies china
0,0,1,0,an apple day  platform economy impacts value creation healthcare market
0,0,1,0,religious participation attitude towards lgbt communities case italy
0,0,1,0,the performance green innovation efficiency perspective
0,0,1,0,a study factors affecting mobile money penetration rates west african economic monetary union waemu compared east africa
0,0,1,0,evaluating cumulative impact uschina trade war along global value chains
0,0,1,0,newsvendors optimal decisions stochastic demand capandtrade regulation
0,0,1,0,developing system assessing sustainability school building projects
0,0,1,0,an economic analysis wearable patient sensor preventing hospitalacquired pressure injuries among acutely ill patients
0,0,1,0,socialisminpractice nightmare utopia ludwig von misess critique central planning fall soviet union
0,0,1,0,constrained optimization pneumococcal vaccination brazil
0,0,1,0,role zero emission vehicles sustainable transformation indian automobile industry
0,0,1,0,assessment sustainable development rural minority settlements based multidimensional data geographical detector method case study dehong china
0,0,1,0,voluntary tax compliance behavior individual taxpayers pakistan
0,0,1,0,commoning territorial heritage tools participated sustainability production enhancement agroenvironmental public goods
0,0,1,0,direct memberships foreign copyright collecting societies entrepreneurial opportunity music publishers  needs challenges opportunities solutions
0,0,1,0,the effect mass legalization us statelevel institutions evidence immigration reform control act
0,0,1,0,scaleup modes profiling activity configurations scaling strategies
0,0,1,0,economic hardship neighborhood diversity influences consumer wellbeing
0,0,1,0,analysis dependency importance key indicators railway sustainability monitoring new integrated approach dea pearson correlation
0,0,1,0,ecomechanisms within economic evolution schumpeterian approach
0,0,1,0,economic legal regulation use development renewable energy sources
0,0,1,0,an integrated bwmlbwacocoso framework evaluation healthcare sectors eastern europe
0,0,1,0,multisided platform datadriven care research longitudinal case study business model innovation improving care complex neurological diseases
0,0,1,0,the impact board characteristics ceo power banks risktaking stable versus crisis periods
0,0,1,0,prediction covid19 social distancing adherence soda united states countylevel
0,0,1,0,extended inputoutput model urbanization empirical test using chinese data
